"player_id","season_id","games","games_started","minutes_played","field_goals","field_goal_attempts","three_point","three_point_attempts","rebounds","assists","steals","blocks","points"
"126","2","34","1","455","51","169","12","65","48","104","19","6","145"
"126","4","59","18","1334","134","302","38","101","164","185","44","23","432"
"126","5","12","0","159","19","54","1","10","17","22","3","0","58"
"129","1","70","5","1234","192","441","56","155","142","204","50","10","523"
"129","2","78","78","2640","502","1002","90","259","274","350","78","15","1275"
"129","3","76","75","2668","552","1093","122","299","245","447","104","22","1542"
"129","4","73","73","2459","534","1124","117","289","278","423","89","13","1483"
"129","5","72","72","2363","417","875","64","205","277","419","71","17","1018"
"129","6","66","28","1752","277","600","68","202","168","351","85","10","775"
"129","7","77","77","2581","401","906","88","276","238","569","124","26","1134"
"130","2","82","82","2502","494","961","0","2","1104","55","73","153","1130"
"130","3","81","81","2619","479","769","0","2","1071","35","101","131","1095"
"130","4","81","81","2409","483","911","2","7","1116","89","124","89","1105"
"130","5","81","81","2666","552","1060","2","6","1198","67","119","112","1314"
"130","7","60","10","1243","208","342","1","2","457","30","59","95","476"
"131","1","82","15","2140","300","629","105","253","318","108","87","20","867"
"131","2","72","22","1717","198","423","74","192","220","130","72","11","518"
"131","3","74","43","1729","196","447","81","225","160","104","41","10","511"
"131","4","64","7","1362","157","346","77","203","225","121","42","16","434"
"131","5","81","41","2098","233","487","100","238","286","170","75","18","638"
"131","6","65","60","2020","312","643","80","209","301","112","49","19","823"
"131","7","79","50","2170","313","669","106","271","245","203","75","8","861"
"132","4","78","7","1333","118","313","21","73","166","188","78","36","293"
"133","1","78","78","3038","711","1538","145","414","533","214","88","76","2161"
"133","2","27","27","913","238","467","64","159","178","110","24","25","686"
"133","3","81","81","3122","849","1688","192","491","598","445","103","59","2593"
"133","4","62","62","2070","551","1026","117","312","513","300","66","99","1555"
"133","5","72","72","2578","698","1381","186","481","589","361","69","85","2029"
"133","6","66","66","2546","643","1297","133","344","527","231","88","77","1850"
"133","7","81","81","3119","731","1433","139","334","640","374","116","105","2280"
"134","4","19","2","146","23","64","10","35","41","7","1","1","60"
"135","1","62","8","1181","160","397","48","121","108","72","28","3","410"
"135","2","65","36","1675","254","617","90","243","210","105","33","2","650"
"135","3","45","1","393","55","126","25","59","43","19","16","2","145"
"135","4","62","13","1500","231","555","149","394","133","70","35","4","648"
"135","5","76","41","1615","218","561","96","268","174","83","48","5","586"
"135","6","51","4","973","122","302","35","108","99","33","26","10","311"
"135","7","78","21","1661","226","529","94","240","166","104","45","3","614"
"136","4","31","31","786","200","429","36","98","243","66","27","76","627"
"137","2","62","3","1051","101","247","31","95","176","48","25","17","312"
"137","4","64","28","1501","146","321","51","137","259","64","46","19","429"
"137","5","22","5","329","54","113","26","58","42","21","16","5","159"
"138","2","33","1","411","52","144","12","43","35","73","18","5","121"
"138","4","53","2","588","90","208","27","70","46","86","26","2","228"
"138","5","46","7","654","84","187","13","39","75","95","25","1","206"
"140","1","57","53","2107","382","933","43","148","275","319","85","30","1012"
"140","2","79","76","2690","521","1165","69","227","416","521","100","37","1313"
"140","3","72","22","2028","391","897","21","95","341","363","84","21","1042"
"140","4","40","6","788","150","370","42","118","137","124","35","9","411"
"140","5","25","25","765","136","314","33","85","129","164","32","8","379"
"140","6","63","61","2162","408","900","20","99","289","283","84","29","1037"
"140","7","65","61","2016","366","765","45","133","287","229","90","27","987"
"141","2","75","71","2086","373","736","1","8","668","89","62","57","946"
"141","3","80","77","2178","447","820","0","3","684","96","70","69","1096"
"141","4","61","34","1296","228","416","0","6","461","55","43","40","587"
"141","5","67","64","1694","349","626","1","2","581","79","32","60","835"
"141","6","46","39","1037","181","309","0","0","352","36","34","47","471"
"141","7","80","80","2248","380","689","0","0","734","77","81","83","923"
"142","1","78","27","1535","215","416","0","0","412","39","29","68","533"
"142","2","74","74","2280","482","918","1","6","607","112","60","123","1187"
"142","3","73","73","2201","390","747","0","1","637","91","75","108","970"
"142","4","50","39","1186","203","417","3","10","305","56","45","40","476"
"142","5","62","59","1983","418","811","0","4","503","94","74","91","1016"
"142","6","65","9","1376","222","445","0","0","425","43","38","65","570"
"142","7","77","8","1787","274","568","0","5","546","75","67","130","727"
"143","4","42","0","386","62","158","7","22","41","58","18","7","166"
"144","4","66","0","1040","128","222","0","0","311","40","25","16","316"
"144","5","31","4","321","40","72","0","4","102","26","6","13","105"
"145","1","75","54","2737","427","1005","116","329","269","625","125","11","1164"
"145","2","29","3","281","43","106","10","34","26","41","11","4","108"
"145","3","65","65","2017","240","608","62","195","197","365","78","27","630"
"145","4","80","11","1700","221","514","46","144","217","191","67","22","538"
"145","5","80","31","2192","277","682","60","213","258","284","68","15","763"
"145","6","60","56","1906","261","642","62","203","149","390","78","10","684"
"145","7","68","68","2313","377","882","93","258","194","372","94","14","948"
"147","4","46","29","1197","160","394","68","176","111","172","42","9","462"
"148","4","81","35","1642","124","333","56","191","221","67","52","25","350"
"149","4","36","0","285","36","99","17","53","23","23","1","0","94"
"150","2","58","32","1661","253","575","85","225","153","120","40","2","698"
"150","3","76","4","1503","228","544","89","237","202","112","34","7","638"
"150","4","68","66","2234","408","930","128","360","209","202","66","4","1167"
"150","5","79","71","2566","429","929","156","390","225","213","96","2","1213"
"150","7","38","4","428","75","152","22","54","35","44","19","1","202"
"152","2","11","3","239","21","61","5","17","28","60","8","0","57"
"152","4","65","35","1525","163","404","40","128","173","335","56","6","464"
"152","5","51","2","741","96","229","16","48","110","162","33","2","261"
"153","1","77","64","2541","358","829","171","439","513","96","46","79","976"
"153","2","75","51","1870","191","487","136","346","293","94","47","39","549"
"153","3","82","82","2312","336","778","160","432","416","98","60","63","910"
"153","4","74","15","1398","238","520","137","335","290","45","33","37","676"
"153","5","70","32","1200","152","347","91","235","234","71","29","28","425"
"153","6","64","59","1669","255","613","91","263","379","88","42","70","674"
"155","1","62","60","2104","265","640","103","293","305","104","51","27","970"
"155","2","59","27","1426","228","568","107","301","218","83","47","20","734"
"155","4","63","63","2134","335","750","126","324","326","135","40","15","1145"
"155","5","53","53","1839","287","700","87","239","281","135","42","19","1036"
"155","6","43","40","1351","193","466","60","183","202","116","42","23","628"
"155","7","71","71","2309","364","871","135","362","367","176","64","36","1149"
"156","2","45","41","1457","204","511","62","176","190","150","52","12","533"
"156","4","74","2","1495","207","545","120","308","156","93","46","6","585"
"156","5","82","7","2033","231","588","77","224","288","207","77","22","625"
"157","1","81","81","2586","364","691","3","7","569","200","74","136","951"
"157","2","81","81","2687","530","1072","3","17","630","307","70","131","1413"
"157","3","59","59","1970","336","711","2","11","424","215","59","76","859"
"157","4","74","74","2531","532","1160","104","268","462","338","67","99","1446"
"157","5","52","52","1791","328","707","2","3","362","196","50","70","861"
"157","6","65","65","2370","357","740","1","12","579","204","62","121","952"
"157","7","80","80","2796","429","869","1","14","622","318","80","139","1127"
"158","1","82","82","3037","593","1120","1","3","836","273","48","130","1541"
"158","2","78","78","2681","570","1153","12","26","919","210","25","147","1446"
"158","3","60","60","1884","425","885","4","14","580","201","27","92","1041"
"158","4","64","39","1627","303","604","56","104","501","150","24","70","792"
"158","5","72","72","2291","467","995","24","69","793","294","42","146","1187"
"158","6","65","65","2430","459","917","7","27","678","237","37","88","1129"
"158","7","49","42","1655","270","579","8","28","421","200","24","61","673"
"159","1","54","54","2152","409","869","57","144","336","153","91","58","1069"
"159","2","68","67","2408","508","1116","79","220","399","250","71","41","1432"
"159","3","73","73","2531","537","1179","65","197","437","209","95","56","1457"
"159","4","30","30","1013","201","442","42","113","190","82","44","26","562"
"159","5","70","70","2379","466","1007","74","215","456","120","100","51","1204"
"159","6","65","65","2422","485","1067","54","173","417","147","95","55","1232"
"159","7","75","74","2687","521","1253","84","260","461","202","113","53","1366"
"160","1","61","19","1265","179","395","41","138","224","65","62","26","476"
"160","2","6","0","91","18","49","9","22","22","6","5","1","53"
"160","3","80","80","2898","577","1362","182","500","542","283","151","22","1737"
"160","4","75","75","2689","622","1349","195","496","492","251","117","27","1775"
"160","5","81","81","2819","605","1449","210","566","563","329","152","29","1874"
"160","6","66","66","1958","281","639","90","234","370","158","108","38","798"
"160","7","79","79","2972","493","1176","170","469","603","327","143","51","1377"
"161","4","5","0","48","2","7","1","2","9","3","1","0","14"
"162","1","80","19","1742","234","502","1","8","458","58","39","106","569"
"162","2","62","17","1692","254","506","0","0","396","71","36","75","640"
"162","3","82","8","2351","429","896","0","7","558","91","41","112","1069"
"162","4","78","71","1989","365","709","3","13","486","73","42","66","846"
"162","5","73","55","1936","263","500","0","3","504","106","47","77","627"
"162","6","63","0","1284","200","404","0","0","332","47","27","81","484"
"162","7","65","5","1459","214","441","0","4","345","61","27","90","517"
"163","1","80","79","2426","441","1018","154","441","295","393","123","28","1393"
"163","2","70","0","1587","251","589","89","258","211","293","67","20","738"
"163","3","68","3","1550","294","627","90","258","202","293","70","17","838"
"163","4","69","0","1291","171","439","89","227","157","183","82","16","517"
