"player_id","team_id","season_id","games","games_started","minutes_played","field_goals","field_goal_attempts","three_point","three_point_attempts","rebounds","assists","steals","blocks","points"
"631","11","7","80","80","2323","418","744","0","2","828","88","48","51","1018"
"510","4","7","79","79","2269","385","859","1","4","656","113","39","206","937"
"189","16","7","63","9","827","162","336","0","3","297","31","19","42","380"
"711","19","7","50","2","625","66","161","4","11","90","13","16","5","194"
"509","26","7","68","58","2133","382","855","33","100","250","177","68","34","1055"
"710","26","7","61","17","1162","93","216","0","1","290","29","16","49","216"
"857","27","7","4","0","31","2","10","0","4","4","3","2","0","10"
"188","33","7","72","27","2104","336","773","102","246","225","213","58","38","1017"
"630","15","7","74","1","1209","84","190","0","1","299","112","31","18","198"
"508","31","7","82","40","2233","376","811","31","87","590","183","24","113","905"
"187","32","7","75","59","1414","129","251","0","0","404","38","30","15","290"
"184","30","7","27","20","974","180","397","27","87","230","56","24","37","467"
"184","16","7","28","14","325","53","115","7","21","57","13","8","7","136"
"856","19","7","13","0","108","2","19","0","7","17","7","2","3","5"
"856","32","7","7","0","29","2","8","0","1","9","2","0","0","10"
"181","9","7","58","34","1421","194","443","77","230","116","197","64","13","577"
"783","30","7","10","0","119","20","57","8","30","27","10","4","1","51"
"782","32","7","6","0","31","4","9","1","5","7","0","1","1","10"
"179","30","7","76","59","1974","260","564","32","117","335","50","88","62","625"
"178","3","7","78","78","2985","585","1337","179","486","379","455","142","38","2023"
"629","4","7","81","8","1366","176","407","0","3","373","36","29","18","568"
"855","4","7","28","0","200","15","45","6","23","18","21","7","2","57"
"854","2","7","50","45","1088","204","475","16","52","83","119","24","5","490"
"628","1","7","40","1","397","84","201","27","73","95","23","15","8","208"
"853","25","7","17","0","235","28","61","0","0","87","8","5","21","69"
"853","29","7","13","0","87","7","21","0","0","24","4","1","6","15"
"175","7","7","80","80","2598","577","1072","5","28","662","299","97","50","1440"
"709","7","7","72","60","1188","178","386","71","166","97","55","29","12","450"
"174","6","7","81","17","2252","376","806","70","182","318","128","56","68","1036"
"502","4","7","60","7","1080","155","424","59","188","141","50","19","23","421"
"172","5","7","79","1","1061","84","257","14","67","260","53","42","25","227"
"171","22","7","80","80","2201","297","663","177","413","244","141","92","54","838"
"781","21","7","42","16","513","48","90","0","0","133","33","7","5","119"
"708","4","7","5","0","74","10","35","2","10","9","3","2","1","27"
"624","20","7","1","0","6","0","2","0","0","1","0","0","0","0"
"167","25","7","61","61","1876","295","566","0","3","516","75","40","98","680"
"166","19","7","42","40","1264","235","584","56","173","77","137","45","8","713"
"706","26","7","75","0","1560","310","760","113","292","130","141","35","16","840"
"623","16","7","16","0","151","20","61","1","5","31","6","5","6","52"
"163","22","7","60","0","1393","229","539","83","235","201","274","80","13","705"
"162","2","7","65","5","1459","214","441","0","4","345","61","27","90","517"
"852","10","7","46","3","919","84","247","56","163","60","82","30","4","250"
"160","4","7","79","79","2972","493","1176","170","469","603","327","143","51","1377"
"851","27","7","36","13","644","72","139","16","52","99","26","16","4","181"
"499","10","7","82","82","2541","305","744","69","219","320","133","107","29","842"
"159","21","7","33","32","1146","240","565","44","131","212","94","57","22","643"
"159","29","7","42","42","1541","281","688","40","129","249","108","56","31","723"
"158","20","7","49","42","1655","270","579","8","28","421","200","24","61","673"
"157","29","7","80","80","2796","429","869","1","14","622","318","80","139","1127"
"779","25","7","19","0","149","16","49","3","15","15","31","10","0","40"
"622","6","7","68","68","2022","422","850","2","16","530","159","78","62","1004"
"705","3","7","18","5","319","41","95","27","70","23","20","14","7","115"
"705","15","7","40","15","710","77","205","40","109","68","43","32","31","206"
"155","1","7","71","71","2309","364","871","135","362","367","176","64","36","1149"
"704","11","7","51","1","477","58","142","0","0","119","13","13","11","134"
"621","15","7","69","0","967","172","409","65","156","71","92","31","3","494"
"496","33","7","82","72","2249","293","738","178","434","127","167","66","27","882"
"150","1","7","38","4","428","75","152","22","54","35","44","19","1","202"
"778","23","7","24","0","346","32","96","20","57","22","16","14","1","98"
"778","13","7","9","9","229","23","65","10","23","15","31","5","2","77"
"702","21","7","51","22","1037","102","223","2","14","208","60","32","8","240"
"145","28","7","68","68","2313","377","882","93","258","194","372","94","14","948"
"142","33","7","77","8","1787","274","568","0","5","546","75","67","130","727"
"141","1","7","80","80","2248","380","689","0","0","734","77","81","83","923"
"620","5","7","78","41","1120","74","169","0","0","313","22","23","74","191"
"140","15","7","65","61","2016","366","765","45","133","287","229","90","27","987"
"701","8","7","80","56","1967","125","261","0","0","888","43","74","13","363"
"619","33","7","37","0","215","27","44","0","1","58","11","8","13","75"
"850","34","7","41","0","407","42","112","14","50","37","26","16","3","119"
"493","16","7","82","82","3076","597","1436","94","328","316","496","169","36","1577"
"135","10","7","38","17","985","145","330","53","143","114","62","29","2","396"
"135","29","7","40","4","676","81","199","41","97","52","42","16","1","218"
"849","20","7","19","3","197","24","73","6","22","41","10","3","1","65"
"133","23","7","81","81","3119","731","1433","139","334","640","374","116","105","2280"
"491","16","7","75","3","1943","276","624","128","299","291","145","39","35","785"
"617","22","7","69","69","2078","490","976","2","7","686","184","50","183","1227"
"848","20","7","46","9","820","47","123","33","91","68","133","20","1","133"
"131","25","7","79","50","2170","313","669","106","271","245","203","75","8","861"
"130","34","7","60","10","1243","208","342","1","2","457","30","59","95","476"
"129","25","7","77","77","2581","401","906","88","276","238","569","124","26","1134"
"698","13","7","6","0","63","5","14","0","4","5","4","2","0","17"
"490","15","7","22","0","376","49","114","21","54","48","58","31","1","135"
"490","3","7","49","0","913","139","352","61","162","90","93","40","2","399"
"847","29","7","7","0","82","10","21","5","12","1","8","1","0","31"
"846","26","7","22","1","226","8","27","0","1","51","13","5","16","16"
"489","22","7","75","20","1709","179","332","30","78","254","180","52","27","435"
"123","21","7","82","82","3013","548","1231","34","120","320","204","76","24","1485"
"845","13","7","2","0","4","0","2","0","0","0","0","0","0","0"
"122","2","7","75","75","2903","466","1093","75","233","476","222","81","32","1237"
"844","3","7","67","5","1689","251","620","158","421","220","135","68","9","708"
"696","29","7","31","0","328","47","111","20","58","60","21","9","14","125"
"696","34","7","24","0","348","43","97","21","40","63","21","5","8","122"
"694","30","7","34","33","1064","214","478","0","2","246","70","32","21","512"
"117","29","7","36","4","544","74","143","0","0","160","8","13","47","185"
"117","21","7","45","24","1087","186","339","0","0","300","55","25","38","438"
"115","19","7","64","60","1846","349","676","0","6","522","63","75","112","867"
"843","16","7","59","33","1085","132","351","20","72","150","65","51","10","324"
"691","16","7","47","23","765","137","253","1","1","276","21","17","53","313"
"113","5","7","78","78","2983","626","1388","272","600","314","539","126","12","1786"
"842","13","7","2","0","25","4","8","0","0","4","0","0","0","9"
"613","13","7","8","0","26","6","14","2","3","3","1","1","0","16"
"112","27","7","80","9","2010","314","671","0","6","408","67","84","38","695"
"111","13","7","78","16","1353","141","367","63","192","187","94","63","17","392"
"110","6","7","27","2","582","90","217","24","75","74","68","12","2","246"
"110","17","7","43","12","1127","211","508","59","171","135","157","27","5","568"
"109","7","7","76","0","2230","445","1016","149","396","128","193","79","13","1255"
"105","15","7","75","74","2289","482","1036","4","22","746","199","108","55","1280"
"611","28","7","56","13","862","182","380","59","140","119","27","16","12","486"
"841","2","7","33","0","276","30","108","15","61","43","9","2","5","82"
"841","3","7","16","1","165","21","59","11","30","18","10","6","2","55"
"840","27","7","4","0","20","0","9","0","3","1","0","0","0","1"
"99","29","7","80","80","2757","414","940","106","293","225","487","174","24","1168"
"98","23","7","81","2","1583","176","296","0","4","333","121","51","30","412"
"97","13","7","81","47","2372","341","724","48","136","219","415","100","8","972"
"772","17","7","6","2","54","1","6","0","0","8","2","2","4","4"
"772","6","7","32","7","330","8","23","0","0","52","6","10","6","37"
"487","32","7","80","4","1590","179","425","35","98","130","164","57","7","445"
"690","11","7","49","16","812","74","189","25","87","119","43","26","12","187"
"689","20","7","59","36","1363","170","386","35","104","325","65","36","44","428"
"770","8","7","14","0","100","6","21","1","3","15","5","2","2","14"
"88","1","7","43","8","1079","210","455","52","126","218","58","45","12","560"
"87","28","7","66","66","2164","255","400","0","0","703","62","42","75","689"
"86","32","7","77","77","2068","227","529","123","301","171","273","118","12","666"
"83","10","7","43","1","503","63","160","25","76","114","28","25","12","173"
"80","13","7","81","3","2093","372","855","162","399","334","194","74","44","1088"
"839","26","7","1","0","6","0","0","0","0","0","1","0","0","0"
"79","33","7","66","12","1111","149","324","20","70","188","61","58","24","393"
"838","28","7","24","4","250","17","53","0","0","80","14","7","14","42"
"75","34","7","28","28","887","125","237","51","98","70","185","30","2","326"
"75","21","7","45","30","1273","187","398","79","184","106","333","28","6","500"
"685","34","7","65","0","1219","253","540","24","76","97","231","45","5","636"
"73","2","7","82","20","2134","239","512","40","105","328","115","78","31","705"
"608","7","7","78","78","1879","305","720","128","330","223","78","51","11","813"
"72","33","7","64","0","1137","163","388","33","92","145","92","35","13","451"
"607","27","7","23","1","508","79","191","26","81","71","25","14","7","216"
"606","20","7","78","78","3013","738","1595","132","407","433","469","106","25","2133"
"683","25","7","59","22","1402","240","571","39","141","149","108","59","15","617"
"2","21","7","29","0","342","42","75","1","2","77","11","13","15","116"
"837","31","7","22","11","269","17","37","0","0","74","9","6","10","41"
"768","8","7","73","2","912","155","335","15","55","104","76","34","16","394"
"63","3","7","7","0","38","4","13","2","7","2","6","1","3","10"
"63","15","7","46","20","959","139","303","48","127","78","108","29","7","366"
"767","23","7","14","0","142","6","23","1","5","40","10","9","0","13"
"767","28","7","46","34","711","64","175","22","71","100","40","34","6","166"
"61","1","7","82","2","2003","375","883","91","307","235","124","118","23","990"
"604","13","7","72","18","1527","226","478","0","1","430","70","50","90","518"
"59","6","7","50","50","1435","192","478","40","126","111","104","64","19","461"
"603","32","7","74","74","2454","485","907","21","74","501","123","66","101","1232"
"681","2","7","79","79","2546","544","1140","0","2","771","179","66","28","1281"
"58","17","7","48","14","887","108","220","0","5","239","40","32","16","256"
"602","22","7","68","4","909","112","230","53","120","129","36","17","19","288"
"55","5","7","32","32","786","83","184","1","1","245","67","20","55","186"
"766","8","7","74","23","1408","108","284","84","245","120","76","28","4","311"
